Código,Reservatorio,Cota,Capacidade,Volume,VolumePercentual,DataInformacao
12172,EPITÁCIO PESSOA,,"411,69","375,018","91,09%",27/11/2005
12172,EPITÁCIO PESSOA,,"411,69","375,372","91,18%",26/11/2005
12172,EPITÁCIO PESSOA,,"411,69","375,725","91,26%",25/11/2005
12172,EPITÁCIO PESSOA,,"411,69","376,079","91,35%",24/11/2005
12172,EPITÁCIO PESSOA,,"411,69","376,432","91,44%",23/11/2005
12172,EPITÁCIO PESSOA,,"411,69","376,786","91,52%",22/11/2005
12172,EPITÁCIO PESSOA,,"411,69","377,139","91,61%",21/11/2005
12172,EPITÁCIO PESSOA,,"411,69","377,493","91,69%",20/11/2005
12172,EPITÁCIO PESSOA,,"411,69","377,846","91,78%",19/11/2005
12172,EPITÁCIO PESSOA,,"411,69","377,846","91,78%",18/11/2005
12172,EPITÁCIO PESSOA,,"411,69","378,212","91,87%",17/11/2005
12172,EPITÁCIO PESSOA,,"411,69","378,579","91,96%",16/11/2005
12172,EPITÁCIO PESSOA,,"411,69","378,945","92,05%",15/11/2005
12172,EPITÁCIO PESSOA,,"411,69","379,311","92,14%",14/11/2005
12172,EPITÁCIO PESSOA,,"411,69","379,677","92,22%",13/11/2005
12172,EPITÁCIO PESSOA,,"411,69","380,044","92,31%",12/11/2005
12172,EPITÁCIO PESSOA,,"411,69","380,41","92,40%",11/11/2005
12172,EPITÁCIO PESSOA,,"411,69","380,776","92,49%",10/11/2005
12172,EPITÁCIO PESSOA,,"411,69","381,143","92,58%",09/11/2005
12172,EPITÁCIO PESSOA,,"411,69","381,509","92,67%",08/11/2005
12172,EPITÁCIO PESSOA,,"411,69","381,875","92,76%",07/11/2005
12172,EPITÁCIO PESSOA,,"411,69","382,608","92,94%",06/11/2005
12172,EPITÁCIO PESSOA,,"411,69","382,974","93,02%",05/11/2005
12172,EPITÁCIO PESSOA,,"411,69","383,34","93,11%",04/11/2005
12172,EPITÁCIO PESSOA,,"411,69","383,706","93,20%",03/11/2005
12172,EPITÁCIO PESSOA,,"411,69","384,073","93,29%",02/11/2005
12172,EPITÁCIO PESSOA,,"411,69","384,439","93,38%",01/11/2005
12172,EPITÁCIO PESSOA,"377,19","411,69","384,805168","93,47%",31/10/2005
12172,EPITÁCIO PESSOA,,"411,69","385,171","93,56%",30/10/2005
12172,EPITÁCIO PESSOA,,"411,69","385,538","93,65%",29/10/2005
12172,EPITÁCIO PESSOA,,"411,69","385,904","93,74%",28/10/2005
12172,EPITÁCIO PESSOA,,"411,69","386,27","93,83%",27/10/2005
12172,EPITÁCIO PESSOA,,"411,69","386,636","93,91%",26/10/2005
12172,EPITÁCIO PESSOA,,"411,69","387,003","94,00%",25/10/2005
12172,EPITÁCIO PESSOA,,"411,69","387,369","94,09%",24/10/2005
12172,EPITÁCIO PESSOA,,"411,69","388,102","94,27%",23/10/2005
12172,EPITÁCIO PESSOA,,"411,69","388,468","94,36%",22/10/2005
12172,EPITÁCIO PESSOA,,"411,69","388,834","94,45%",21/10/2005
12172,EPITÁCIO PESSOA,,"411,69","389,2","94,54%",20/10/2005
12172,EPITÁCIO PESSOA,,"411,69","389,567","94,63%",19/10/2005
12172,EPITÁCIO PESSOA,,"411,69","389,933","94,72%",18/10/2005
12172,EPITÁCIO PESSOA,,"411,69","390,299","94,80%",17/10/2005
12172,EPITÁCIO PESSOA,,"411,69","390,665","94,89%",16/10/2005
12172,EPITÁCIO PESSOA,,"411,69","391,032","94,98%",15/10/2005
12172,EPITÁCIO PESSOA,,"411,69","391,032","94,98%",14/10/2005
12172,EPITÁCIO PESSOA,,"411,69","391,398","95,07%",13/10/2005
12172,EPITÁCIO PESSOA,,"411,69","391,764","95,16%",12/10/2005
12172,EPITÁCIO PESSOA,,"411,69","392,13","95,25%",11/10/2005
12172,EPITÁCIO PESSOA,,"411,69","392,863","95,43%",10/10/2005
12172,EPITÁCIO PESSOA,,"411,69","393,229","95,52%",09/10/2005
12172,EPITÁCIO PESSOA,,"411,69","393,596","95,60%",08/10/2005
12172,EPITÁCIO PESSOA,,"411,69","393,962","95,69%",07/10/2005
12172,EPITÁCIO PESSOA,,"411,69","394,328","95,78%",06/10/2005
12172,EPITÁCIO PESSOA,,"411,69","394,694","95,87%",05/10/2005
12172,EPITÁCIO PESSOA,,"411,69","395,061","95,96%",04/10/2005
12172,EPITÁCIO PESSOA,,"411,69","395,427","96,05%",03/10/2005
12172,EPITÁCIO PESSOA,,"411,69","395,793","96,14%",02/10/2005
12172,EPITÁCIO PESSOA,,"411,69","396,159","96,23%",01/10/2005
12172,EPITÁCIO PESSOA,"377,5","411,69","396,15938","96,23%",30/09/2005
12172,EPITÁCIO PESSOA,,"411,69","396,526","96,32%",29/09/2005
12172,EPITÁCIO PESSOA,,"411,69","396,892","96,41%",28/09/2005
12172,EPITÁCIO PESSOA,,"411,69","397,258","96,49%",27/09/2005
12172,EPITÁCIO PESSOA,,"411,69","397,624","96,58%",26/09/2005
12172,EPITÁCIO PESSOA,,"411,69","397,991","96,67%",25/09/2005
12172,EPITÁCIO PESSOA,,"411,69","398,382","96,77%",24/09/2005
12172,EPITÁCIO PESSOA,,"411,69","398,382","96,77%",23/09/2005
12172,EPITÁCIO PESSOA,,"411,69","398,773","96,86%",22/09/2005
12172,EPITÁCIO PESSOA,,"411,69","399,165","96,96%",21/09/2005
12172,EPITÁCIO PESSOA,,"411,69","399,556","97,05%",20/09/2005
12172,EPITÁCIO PESSOA,,"411,69","399,947","97,15%",19/09/2005
12172,EPITÁCIO PESSOA,,"411,69","400,339","97,24%",18/09/2005
12172,EPITÁCIO PESSOA,,"411,69","400,73","97,34%",17/09/2005
12172,EPITÁCIO PESSOA,,"411,69","401,121","97,43%",16/09/2005
12172,EPITÁCIO PESSOA,,"411,69","401,121","97,43%",15/09/2005
12172,EPITÁCIO PESSOA,,"411,69","401,512","97,53%",14/09/2005
12172,EPITÁCIO PESSOA,,"411,69","401,904","97,62%",13/09/2005
12172,EPITÁCIO PESSOA,,"411,69","402,295","97,72%",12/09/2005
12172,EPITÁCIO PESSOA,,"411,69","402,686","97,81%",11/09/2005
12172,EPITÁCIO PESSOA,,"411,69","403,078","97,91%",10/09/2005
12172,EPITÁCIO PESSOA,,"411,69","403,078","97,91%",09/09/2005
12172,EPITÁCIO PESSOA,,"411,69","403,469","98,00%",08/09/2005
12172,EPITÁCIO PESSOA,,"411,69","403,86","98,10%",07/09/2005
12172,EPITÁCIO PESSOA,,"411,69","404,252","98,19%",06/09/2005
12172,EPITÁCIO PESSOA,,"411,69","404,643","98,29%",05/09/2005
12172,EPITÁCIO PESSOA,,"411,69","405,034","98,38%",04/09/2005
12172,EPITÁCIO PESSOA,,"411,69","405,425","98,48%",03/09/2005
12172,EPITÁCIO PESSOA,,"411,69","405,425","98,48%",02/09/2005
12172,EPITÁCIO PESSOA,,"411,69","405,817","98,57%",01/09/2005
12172,EPITÁCIO PESSOA,"377,76","411,69","406,208054","98,67%",31/08/2005
12172,EPITÁCIO PESSOA,,"411,69","406,599","98,76%",30/08/2005
12172,EPITÁCIO PESSOA,,"411,69","406,599","98,76%",29/08/2005
12172,EPITÁCIO PESSOA,,"411,69","406,599","98,76%",28/08/2005
12172,EPITÁCIO PESSOA,,"411,69","406,991","98,86%",27/08/2005
12172,EPITÁCIO PESSOA,,"411,69","407,382","98,95%",26/08/2005
12172,EPITÁCIO PESSOA,,"411,69","407,382","98,95%",25/08/2005
12172,EPITÁCIO PESSOA,,"411,69","407,382","98,95%",24/08/2005
12172,EPITÁCIO PESSOA,,"411,69","407,382","98,95%",23/08/2005
12172,EPITÁCIO PESSOA,,"411,69","407,773","99,05%",22/08/2005
12172,EPITÁCIO PESSOA,,"411,69","407,773","99,05%",21/08/2005
12172,EPITÁCIO PESSOA,,"411,69","408,165","99,14%",20/08/2005
12172,EPITÁCIO PESSOA,,"411,69","408,165","99,14%",19/08/2005
12172,EPITÁCIO PESSOA,,"411,69","408,165","99,14%",18/08/2005
12172,EPITÁCIO PESSOA,,"411,69","408,165","99,14%",17/08/2005
12172,EPITÁCIO PESSOA,,"411,69","408,556","99,24%",16/08/2005
12172,EPITÁCIO PESSOA,,"411,69","408,556","99,24%",15/08/2005
12172,EPITÁCIO PESSOA,,"411,69","408,947","99,33%",14/08/2005
12172,EPITÁCIO PESSOA,,"411,69","409,338","99,43%",13/08/2005
12172,EPITÁCIO PESSOA,,"411,69","409,73","99,52%",12/08/2005
12172,EPITÁCIO PESSOA,,"411,69","409,73","99,52%",11/08/2005
12172,EPITÁCIO PESSOA,,"411,69","410,121","99,62%",10/08/2005
12172,EPITÁCIO PESSOA,,"411,69","410,512","99,71%",09/08/2005
12172,EPITÁCIO PESSOA,,"411,69","410,904","99,81%",08/08/2005
12172,EPITÁCIO PESSOA,,"411,69","410,904","99,81%",07/08/2005
12172,EPITÁCIO PESSOA,,"411,69","411,295","99,90%",06/08/2005
12172,EPITÁCIO PESSOA,,"411,69","411,295","99,90%",05/08/2005
12172,EPITÁCIO PESSOA,,"411,69","411,295","99,90%",04/08/2005
12172,EPITÁCIO PESSOA,"377,92","411,69","411,686287","100,00%",31/07/2005
12172,EPITÁCIO PESSOA,"378,1","411,69","411,686287","100,00%",30/06/2005
12172,EPITÁCIO PESSOA,"378,09","411,69","411,686287","100,00%",31/05/2005
12172,EPITÁCIO PESSOA,"378,19","411,69","411,686287","100,00%",30/04/2005
12172,EPITÁCIO PESSOA,"378,73","411,69","411,686287","100,00%",31/03/2005
12172,EPITÁCIO PESSOA,,"411,69","398,773","96,86%",27/03/2005
12172,EPITÁCIO PESSOA,,"411,69","391,032","94,98%",26/03/2005
12172,EPITÁCIO PESSOA,,"411,69","359,817","87,40%",25/03/2005
12172,EPITÁCIO PESSOA,,"411,69","358,05","86,97%",24/03/2005
12172,EPITÁCIO PESSOA,,"411,69","358,403","87,06%",23/03/2005
12172,EPITÁCIO PESSOA,,"411,69","358,757","87,14%",22/03/2005
12172,EPITÁCIO PESSOA,,"411,69","358,757","87,14%",21/03/2005
12172,EPITÁCIO PESSOA,,"411,69","358,757","87,14%",20/03/2005
12172,EPITÁCIO PESSOA,,"411,69","358,403","87,06%",19/03/2005
12172,EPITÁCIO PESSOA,,"411,69","357,696","86,88%",18/03/2005
12172,EPITÁCIO PESSOA,,"411,69","358,05","86,97%",17/03/2005
12172,EPITÁCIO PESSOA,,"411,69","358,403","87,06%",16/03/2005
12172,EPITÁCIO PESSOA,,"411,69","358,757","87,14%",15/03/2005
12172,EPITÁCIO PESSOA,,"411,69","359,11","87,23%",14/03/2005
12172,EPITÁCIO PESSOA,,"411,69","359,464","87,31%",13/03/2005
12172,EPITÁCIO PESSOA,,"411,69","359,817","87,40%",12/03/2005
12172,EPITÁCIO PESSOA,,"411,69","360,171","87,49%",11/03/2005
12172,EPITÁCIO PESSOA,,"411,69","360,524","87,57%",10/03/2005
12172,EPITÁCIO PESSOA,,"411,69","360,878","87,66%",09/03/2005
12172,EPITÁCIO PESSOA,,"411,69","361,231","87,74%",08/03/2005
12172,EPITÁCIO PESSOA,,"411,69","361,585","87,83%",07/03/2005
12172,EPITÁCIO PESSOA,,"411,69","361,938","87,92%",06/03/2005
12172,EPITÁCIO PESSOA,,"411,69","362,292","88,00%",05/03/2005
12172,EPITÁCIO PESSOA,,"411,69","362,645","88,09%",04/03/2005
12172,EPITÁCIO PESSOA,,"411,69","362,999","88,17%",03/03/2005
12172,EPITÁCIO PESSOA,,"411,69","363,352","88,26%",02/03/2005
12172,EPITÁCIO PESSOA,,"411,69","363,706","88,34%",01/03/2005
12172,EPITÁCIO PESSOA,"376,61","411,69","364,059389","88,43%",28/02/2005
12172,EPITÁCIO PESSOA,,"411,69","364,413","88,52%",27/02/2005
12172,EPITÁCIO PESSOA,,"411,69","364,766","88,60%",26/02/2005
12172,EPITÁCIO PESSOA,,"411,69","365,12","88,69%",25/02/2005
12172,EPITÁCIO PESSOA,,"411,69","365,473","88,77%",24/02/2005
12172,EPITÁCIO PESSOA,,"411,69","365,827","88,86%",23/02/2005
12172,EPITÁCIO PESSOA,,"411,69","366,18","88,95%",22/02/2005
12172,EPITÁCIO PESSOA,,"411,69","366,534","89,03%",21/02/2005
12172,EPITÁCIO PESSOA,,"411,69","366,887","89,12%",20/02/2005
12172,EPITÁCIO PESSOA,,"411,69","367,241","89,20%",19/02/2005
12172,EPITÁCIO PESSOA,,"411,69","367,241","89,20%",18/02/2005
12172,EPITÁCIO PESSOA,,"411,69","367,241","89,20%",17/02/2005
12172,EPITÁCIO PESSOA,,"411,69","366,887","89,12%",16/02/2005
12172,EPITÁCIO PESSOA,,"411,69","366,534","89,03%",15/02/2005
12172,EPITÁCIO PESSOA,,"411,69","366,887","89,12%",14/02/2005
12172,EPITÁCIO PESSOA,,"411,69","367,241","89,20%",13/02/2005
12172,EPITÁCIO PESSOA,,"411,69","367,241","89,20%",12/02/2005
12172,EPITÁCIO PESSOA,,"411,69","367,241","89,20%",11/02/2005
12172,EPITÁCIO PESSOA,,"411,69","367,594","89,29%",10/02/2005
12172,EPITÁCIO PESSOA,,"411,69","367,948","89,38%",09/02/2005
12172,EPITÁCIO PESSOA,,"411,69","367,948","89,38%",08/02/2005
12172,EPITÁCIO PESSOA,,"411,69","368,301","89,46%",07/02/2005
12172,EPITÁCIO PESSOA,,"411,69","368,655","89,55%",06/02/2005
12172,EPITÁCIO PESSOA,,"411,69","369,008","89,63%",05/02/2005
12172,EPITÁCIO PESSOA,,"411,69","369,362","89,72%",04/02/2005
12172,EPITÁCIO PESSOA,,"411,69","369,715","89,80%",03/02/2005
12172,EPITÁCIO PESSOA,,"411,69","370,069","89,89%",02/02/2005
12172,EPITÁCIO PESSOA,,"411,69","370,069","89,89%",01/02/2005
12172,EPITÁCIO PESSOA,"376,79","411,69","370,422502","89,98%",31/01/2005
12172,EPITÁCIO PESSOA,,"411,69","370,776","90,06%",30/01/2005
12172,EPITÁCIO PESSOA,,"411,69","371,13","90,15%",29/01/2005
12172,EPITÁCIO PESSOA,,"411,69","371,13","90,15%",28/01/2005
12172,EPITÁCIO PESSOA,,"411,69","371,13","90,15%",27/01/2005
12172,EPITÁCIO PESSOA,,"411,69","370,423","89,98%",26/01/2005
12172,EPITÁCIO PESSOA,,"411,69","353,808","85,94%",25/01/2005
12172,EPITÁCIO PESSOA,,"411,69","353,808","85,94%",24/01/2005
12172,EPITÁCIO PESSOA,,"411,69","354,161","86,03%",23/01/2005
12172,EPITÁCIO PESSOA,,"411,69","354,515","86,11%",22/01/2005
12172,EPITÁCIO PESSOA,,"411,69","354,515","86,11%",21/01/2005
12172,EPITÁCIO PESSOA,,"411,69","354,868","86,20%",20/01/2005
12172,EPITÁCIO PESSOA,,"411,69","355,222","86,28%",19/01/2005
12172,EPITÁCIO PESSOA,,"411,69","355,575","86,37%",18/01/2005
12172,EPITÁCIO PESSOA,,"411,69","355,929","86,46%",17/01/2005
12172,EPITÁCIO PESSOA,,"411,69","356,282","86,54%",16/01/2005
12172,EPITÁCIO PESSOA,,"411,69","356,636","86,63%",15/01/2005
12172,EPITÁCIO PESSOA,,"411,69","356,989","86,71%",14/01/2005
12172,EPITÁCIO PESSOA,,"411,69","357,343","86,80%",13/01/2005
12172,EPITÁCIO PESSOA,,"411,69","357,696","86,88%",12/01/2005
12172,EPITÁCIO PESSOA,,"411,69","358,05","86,97%",11/01/2005
12172,EPITÁCIO PESSOA,,"411,69","358,05","86,97%",10/01/2005
12172,EPITÁCIO PESSOA,,"411,69","358,403","87,06%",09/01/2005
12172,EPITÁCIO PESSOA,,"411,69","358,757","87,14%",08/01/2005
12172,EPITÁCIO PESSOA,,"411,69","359,11","87,23%",07/01/2005
12172,EPITÁCIO PESSOA,,"411,69","359,464","87,31%",06/01/2005
12172,EPITÁCIO PESSOA,,"411,69","359,817","87,40%",05/01/2005
12172,EPITÁCIO PESSOA,,"411,69","360,171","87,49%",04/01/2005
12172,EPITÁCIO PESSOA,,"411,69","360,524","87,57%",03/01/2005
12172,EPITÁCIO PESSOA,,"411,69","360,878","87,66%",02/01/2005
12172,EPITÁCIO PESSOA,,"411,69","361,231","87,74%",01/01/2005
